vehicle_id,company,region,brand,area_name,composite_name,generation_year,generation_sales_name,sales_geo_area,body_type,body_type_sales_name,model_code,version_year,version_sales_name,vehicle_platform,market_segment,type_name,type_code_,door_count,energy_type,steering_position_type,steering_box_type,power_transoutput_type,output_power_kw,output_power_hp,sales_horse_power_hp,capacity,feature_configuration,start_of_production_from,end_of_production_to,start_of_sales_from,end_of_sales_to,emission_standard,gross_vehicle_weight,co2_emission_from_kg,co2_emission_to_kg,power_train_type,drive_type,drive_type_sales_name,catalyst_type,voltage_type,gearbox,engine,brake_type,brake_disc_thickness,brake_outer_diameter,rim_measurement_type,suspension_type,wheel_suspension_type,wheel_count_type,brake_name,brake_system_type,engine_reference,additional_code_engine,engine_sales_name,catalogue_display_code,aspiration_type,aspiration_intercooler,gearbox_reference,additional_code_gearbox,gearbox_sales_name,source_url_1,source_url_2,source_url_3
4KA02Y0_2025,AUDI AG,DE,Audi,A7,A7 Sportback 55 TFSI quattro S tronic,2025,,,Sportback,,,,,,,55 TFSI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,2 m",,,250,340,,250 kW,,,,,,,"2,470 kg",182,204,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"V6-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a7/a7-sportback.engine_compare.4KA0IG0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a7/a7-sportback.modelsinfo.mv-502.64.774413.json,https://www.audi.de/de/brand/de/neuwagen/a7/a7-sportback.carinfo.mv-502.64.774413.json
4AH0IY0_2025,AUDI AG,DE,Audi,A6,A6 allroad quattro 40 TDI quattro S tronic,2025,,,allroad quattro,,,,,,,40 TDI,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,2 m",,,150,204,,150 kW,,,,,,,"2,500 kg",152,169,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a6/a6-allroad-quattro.engine_compare.4AH0IY0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a6/a6-allroad-quattro.modelsinfo.mv-502.25.946926.json,https://www.audi.de/de/brand/de/neuwagen/a6/a6-allroad-quattro.carinfo.mv-502.25.946926.json
4AH0JY0_2025,AUDI AG,DE,Audi,A6,A6 allroad quattro 45 TDI quattro S tronic,2025,,,allroad quattro,,,,,,,45 TDI,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,2 m",,,180,245,,180 kW,,,,,,,"2,625 kg",173,186,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"V6-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a6/a6-allroad-quattro.engine_compare.4AH0IY0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a6/a6-allroad-quattro.modelsinfo.mv-502.25.946926.json,https://www.audi.de/de/brand/de/neuwagen/a6/a6-allroad-quattro.carinfo.mv-502.25.946926.json
4AH0LA0_2025,AUDI AG,DE,Audi,A6,A6 allroad quattro 50 TDI quattro tiptronic,2025,,,allroad quattro,,,,,,,50 TDI,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,2 m",,,210,286,,210 kW,,,,,,,"2,625 kg",174,186,,Permanenter Allradantrieb quattro mit selbstsperrendem Mittendifferenzial,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"V6-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,8-Gang tiptronic,,,https://www.audi.de/de/brand/de/neuwagen/a6/a6-allroad-quattro.engine_compare.4AH0IY0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a6/a6-allroad-quattro.modelsinfo.mv-502.25.946926.json,https://www.audi.de/de/brand/de/neuwagen/a6/a6-allroad-quattro.carinfo.mv-502.25.946926.json
4AH0PA0_2025,AUDI AG,DE,Audi,A6,A6 allroad quattro 55 TDI quattro tiptronic,2025,,,allroad quattro,,,,,,,55 TDI,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,2 m",,,253,344,,253 kW,,,,,,,"2,695 kg",181,196,,Permanenter Allradantrieb quattro mit selbstsperrendem Mittendifferenzial,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"V6-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,8-Gang tiptronic,,,https://www.audi.de/de/brand/de/neuwagen/a6/a6-allroad-quattro.engine_compare.4AH0IY0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a6/a6-allroad-quattro.modelsinfo.mv-502.25.946926.json,https://www.audi.de/de/brand/de/neuwagen/a6/a6-allroad-quattro.carinfo.mv-502.25.946926.json
4AH02Y0_2025,AUDI AG,DE,Audi,A6,A6 allroad quattro 55 TFSI quattro S tronic,2025,,,allroad quattro,,,,,,,55 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,2 m",,,250,340,,250 kW,,,,,,,"2,520 kg",191,207,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"V6-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a6/a6-allroad-quattro.engine_compare.4AH0IY0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a6/a6-allroad-quattro.modelsinfo.mv-502.25.946926.json,https://www.audi.de/de/brand/de/neuwagen/a6/a6-allroad-quattro.carinfo.mv-502.25.946926.json
4A2AMY0_2025,AUDI AG,DE,Audi,A6,A6 Limousine TFSI e 50 TFSI e quattro S tronic,2025,,,Limousine TFSI e,,,,,,,50 TFSI e quattro,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,1 m",,,220,299,,220 kW,,,,,,,"2,610 kg",,,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; elektromechanischer Bremskraftverstärker mit aktivem Speicher; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a6/a6-limousine-tfsi-e.engine_compare.4A2AMY0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a6/a6-limousine-tfsi-e.modelsinfo.mv-502.68.898555.json,https://www.audi.de/de/brand/de/neuwagen/a6/a6-limousine-tfsi-e.carinfo.mv-502.68.898555.json
4A2BMY0_2025,AUDI AG,DE,Audi,A6,A6 Limousine TFSI e advanced 50 TFSI e quattro S tronic,2025,,,Limousine TFSI e,,,,,,,advanced 50 TFSI e quattro,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,1 m",,,220,299,,220 kW,,,,,,,"2,610 kg",,,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; elektromechanischer Bremskraftverstärker mit aktivem Speicher; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a6/a6-limousine-tfsi-e.engine_compare.4A2AMY0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a6/a6-limousine-tfsi-e.modelsinfo.mv-502.68.898555.json,https://www.audi.de/de/brand/de/neuwagen/a6/a6-limousine-tfsi-e.carinfo.mv-502.68.898555.json
4A2CMY0_2025,AUDI AG,DE,Audi,A6,A6 Limousine TFSI e S line 50 TFSI e quattro S tronic,2025,,,Limousine TFSI e,,,,,,,S line 50 TFSI e quattro,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,1 m",,,220,299,,220 kW,,,,,,,"2,610 kg",,,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; elektromechanischer Bremskraftverstärker mit aktivem Speicher; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a6/a6-limousine-tfsi-e.engine_compare.4A2AMY0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a6/a6-limousine-tfsi-e.modelsinfo.mv-502.68.898555.json,https://www.audi.de/de/brand/de/neuwagen/a6/a6-limousine-tfsi-e.carinfo.mv-502.68.898555.json
4A2CNY0_2025,AUDI AG,DE,Audi,A6,A6 Limousine TFSI e S line 55 TFSI e quattro S tronic,2025,,,Limousine TFSI e,,,,,,,S line 55 TFSI e quattro,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,1 m",,,270,367,,270 kW,,,,,,,"2,610 kg",,,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; elektromechanischer Bremskraftverstärker mit aktivem Speicher; vorn: Aluminum-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a6/a6-limousine-tfsi-e.engine_compare.4A2AMY0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a6/a6-limousine-tfsi-e.modelsinfo.mv-502.68.898555.json,https://www.audi.de/de/brand/de/neuwagen/a6/a6-limousine-tfsi-e.carinfo.mv-502.68.898555.json
4A5AMY0_2025,AUDI AG,DE,Audi,A6,A6 Avant TFSI e 50 TFSI e quattro S tronic,2025,,,Avant TFSI e,,,,,,,50 TFSI e quattro,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,1 m",,,220,299,,220 kW,,,,,,,"2,675 kg",,,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; elektromechanischer Bremskraftverstärker mit aktivem Speicher; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant-tfsi-e.engine_compare.4A5AMY0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant-tfsi-e.modelsinfo.mv-502.58.424316.json,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant-tfsi-e.carinfo.mv-502.58.424316.json
4A5BMY0_2025,AUDI AG,DE,Audi,A6,A6 Avant TFSI e advanced 50 TFSI e quattro S tronic,2025,,,Avant TFSI e,,,,,,,advanced 50 TFSI e quattro,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,1 m",,,220,299,,220 kW,,,,,,,"2,675 kg",,,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; elektromechanischer Bremskraftverstärker mit aktivem Speicher; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant-tfsi-e.engine_compare.4A5AMY0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant-tfsi-e.modelsinfo.mv-502.58.424316.json,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant-tfsi-e.carinfo.mv-502.58.424316.json
4A5CMY0_2025,AUDI AG,DE,Audi,A6,A6 Avant TFSI e S line 50 TFSI e quattro S tronic,2025,,,Avant TFSI e,,,,,,,S line 50 TFSI e quattro,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,1 m",,,220,299,,220 kW,,,,,,,"2,675 kg",,,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; elektromechanischer Bremskraftverstärker mit aktivem Speicher; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant-tfsi-e.engine_compare.4A5AMY0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant-tfsi-e.modelsinfo.mv-502.58.424316.json,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant-tfsi-e.carinfo.mv-502.58.424316.json
4A5CNY0_2025,AUDI AG,DE,Audi,A6,A6 Avant TFSI e S line 55 TFSI e quattro S tronic,2025,,,Avant TFSI e,,,,,,,S line 55 TFSI e quattro,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,1 m",,,270,367,,270 kW,,,,,,,"2,675 kg",,,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; elektromechanischer Bremskraftverstärker mit aktivem Speicher; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant-tfsi-e.engine_compare.4A5AMY0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant-tfsi-e.modelsinfo.mv-502.58.424316.json,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant-tfsi-e.carinfo.mv-502.58.424316.json
4A5ADG0_2025,AUDI AG,DE,Audi,A6,A6 Avant 35 TDI S tronic,2025,,,Avant,,,,,,,35 TDI,,,,,,,120,163,,120 kW,,,,,,,"2,330 kg",139,160,,Vorderradantrieb,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.engine_compare.4A5ADG0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.modelsinfo.mv-502.87.372216.json,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.carinfo.mv-502.87.372216.json
4A5AIG0_2025,AUDI AG,DE,Audi,A6,A6 Avant 40 TDI S tronic,2025,,,Avant,,,,,,,40 TDI,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,1 m",,,150,204,,150 kW,,,,,,,"2,330 kg",141,162,,Vorderradantrieb,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.engine_compare.4A5ADG0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.modelsinfo.mv-502.87.372216.json,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.carinfo.mv-502.87.372216.json
4A5AIY0_2025,AUDI AG,DE,Audi,A6,A6 Avant 40 TDI quattro S tronic,2025,,,Avant,,,,,,,40 TDI quattro,,,,Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung,,,150,204,,150 kW,,,,,,,"2,425 kg",146,167,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.engine_compare.4A5ADG0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.modelsinfo.mv-502.87.372216.json,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.carinfo.mv-502.87.372216.json
4A5AJY0_2025,AUDI AG,DE,Audi,A6,A6 Avant 45 TDI quattro S tronic,2025,,,Avant,,,,,,,45 TDI quattro,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,1 m",,,180,245,,180 kW,,,,,,,"2,550 kg",167,186,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"V6-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.engine_compare.4A5ADG0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.modelsinfo.mv-502.87.372216.json,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.carinfo.mv-502.87.372216.json
4A5A3G0_2025,AUDI AG,DE,Audi,A6,A6 Avant 45 TFSI S tronic,2025,,,Avant,,,,,,,45 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,1 m",,,195,265,,195 kW,,,,,,,"2,320 kg",165,187,,Vorderradantrieb,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.engine_compare.4A5ADG0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.modelsinfo.mv-502.87.372216.json,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.carinfo.mv-502.87.372216.json
4A5A3Y0_2025,AUDI AG,DE,Audi,A6,A6 Avant 45 TFSI quattro S tronic,2025,,,Avant,,,,,,,45 TFSI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,1 m",,,195,265,,195 kW,,,,,,,"2,405 kg",172,193,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.engine_compare.4A5ADG0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.modelsinfo.mv-502.87.372216.json,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.carinfo.mv-502.87.372216.json
4A5ALA0_2025,AUDI AG,DE,Audi,A6,A6 Avant 50 TDI quattro tiptronic,2025,,,Avant,,,,,,,50 TDI quattro,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,1 m",,,210,286,,210 kW,,,,,,,"2,550 kg",170,187,,Permanenter Allradantrieb quattro mit selbstsperrendem Mittendifferenzial,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"V6-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,8-Gang tiptronic,,,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.engine_compare.4A5ADG0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.modelsinfo.mv-502.87.372216.json,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.carinfo.mv-502.87.372216.json
4A5A2Y0_2025,AUDI AG,DE,Audi,A6,A6 Avant 55 TFSI quattro S tronic,2025,,,Avant,,,,,,,55 TFSI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,1 m",,,250,340,,250 kW,,,,,,,"2,480 kg",185,207,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"V6-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.engine_compare.4A5ADG0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.modelsinfo.mv-502.87.372216.json,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.carinfo.mv-502.87.372216.json
